time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2003.25,97,'COT68',0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2003.58,227,'SORG117',45.6204,19.5336,1.0281,28.4233,0.8816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4394,0.0542,0.0000,0.0000,13.7577,0.2168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3490,0.0712,0.0000,0.0000,0.0407,0.0017,0.0000,0.0000,28.4233,0.8816,0.0000,0.0000,0.4912,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5033,0.0462,0.0000,0.0000,15.3777,0.2838,0.0000,0.0000,0.3452,0.0062,0.0000,0.0000,2.1206,0.0383,0.0000,0.0000
2004.75,289,'COT68',116.2871,25.8153,1.3587,40.1167,1.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2341,0.1041,0.0000,0.0000,60.9363,0.4165,0.0000,0.0000,0.0000,2.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0485,1.4647,0.0000,0.0000,0.1716,0.0069,0.0000,0.0000,40.1167,1.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7948,0.0550,0.0000,0.0000,17.1681,0.3378,0.0000,0.0000,0.8905,0.0179,0.0000,0.0000,5.4702,0.1097,0.0000,0.0000
2005.83,332,'SORG117',95.8497,40.8268,2.1488,56.9304,1.6841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7839,0.1142,0.0000,0.0000,31.1355,0.4568,0.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9002,0.0027,0.0000,0.0000,0.1393,0.0061,0.0000,0.0000,56.9304,1.6841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3692,0.0860,0.0000,0.0000,26.8393,0.5286,0.0000,0.0000,1.4315,0.0287,0.0000,0.0000,8.7934,0.1763,0.0000,0.0000
2006.83,321,'COT68',37.4322,8.6447,0.4550,12.6219,0.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9621,0.0466,0.0000,0.0000,19.8482,0.1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1177,0.0133,0.0000,0.0000,0.1496,0.0061,0.0000,0.0000,12.6219,0.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9708,0.0189,0.0000,0.0000,5.9636,0.1160,0.0000,0.0000,0.2655,0.0053,0.0000,0.0000,1.6311,0.0324,0.0000,0.0000
2007.58,226,'SORG117',11.2985,7.5692,0.3984,7.2206,0.2361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8156,0.0137,0.0000,0.0000,3.2624,0.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7776,0.2704,0.0000,0.0000,0.1501,0.0059,0.0000,0.0000,7.2206,0.2361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9913,0.0177,0.0000,0.0000,6.0893,0.1087,0.0000,0.0000,0.1153,0.0021,0.0000,0.0000,0.7081,0.0127,0.0000,0.0000
2008.83,316,'COT68',60.8211,13.9118,0.7322,20.9155,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9811,0.0577,0.0000,0.0000,31.9245,0.2307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6467,0.6693,0.0000,0.0000,0.2579,0.0100,0.0000,0.0000,20.9155,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5086,0.0276,0.0000,0.0000,9.2673,0.1697,0.0000,0.0000,0.4740,0.0087,0.0000,0.0000,2.9115,0.0533,0.0000,0.0000
2009.83,315,'SORG117',40.4797,15.6169,0.8219,24.5275,0.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1904,0.0455,0.0000,0.0000,12.7617,0.1820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3044,0.0062,0.0000,0.0000,0.1092,0.0042,0.0000,0.0000,24.5275,0.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6228,0.0290,0.0000,0.0000,9.9687,0.1779,0.0000,0.0000,0.5917,0.0106,0.0000,0.0000,3.6346,0.0651,0.0000,0.0000
2010.83,323,'COT68',81.3525,20.8179,1.0957,27.1591,1.3854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8387,0.0861,0.0000,0.0000,43.3548,0.3442,0.0000,0.0000,0.0000,2.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.6979,0.5712,0.0000,0.0000,0.1881,0.0083,0.0000,0.0000,27.1591,1.3854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1708,0.0424,0.0000,0.0000,13.3350,0.2606,0.0000,0.0000,0.7805,0.0153,0.0000,0.0000,4.7943,0.0941,0.0000,0.0000
2011.83,315,'SORG117',47.5899,16.5673,0.8720,29.4873,0.8894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6205,0.0553,0.0000,0.0000,14.4821,0.2213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0532,0.0023,0.0000,0.0000,29.4873,0.8894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7436,0.0325,0.0000,0.0000,10.7106,0.1994,0.0000,0.0000,0.6093,0.0115,0.0000,0.0000,3.7429,0.0704,0.0000,0.0000
