source,id,datetime,species,days_on_field,temp_cum,dvs_flush,dC_fru[kgCha-1],dC_fru_export[kgCha-1],dC_fol[kgCha-1],dC_fol_export[kgCha-1],dC_frt[kgCha-1],dC_frt_export[kgCha-1],dC_lst_above[kgCha-1],dC_lst_above_export[kgCha-1],dC_lst_below[kgCha-1],dC_lst_below_export[kgCha-1],dC_dst_above[kgCha-1],dC_dst_above_export[kgCha-1],dC_dst_below[kgCha-1],dC_dst_below_export[kgCha-1],dC_straw[kgCha-1],dC_straw_export[kgCha-1],dC_stubble[kgCha-1],dN_fru[kgNha-1],dN_fru_export[kgNha-1],dN_fol[kgNha-1],dN_fol_export[kgNha-1],dN_frt[kgNha-1],dN_frt_export[kgNha-1],dN_lst_above[kgNha-1],dN_lst_above_export[kgNha-1],dN_lst_below[kgNha-1],dN_lst_below_export[kgNha-1],dN_dst_above[kgNha-1],dN_dst_above_export[kgNha-1],dN_dst_below[kgNha-1],dN_dst_below_export[kgNha-1],dN_straw[kgNha-1],dN_straw_export[kgNha-1],dN_stubble[kgNha-1]
setup,0,1850-10-23 00:00:00,SPWH,135,3413.07,1,290.651,290.651,0,0,159.553,0,0,0,0,0,0,0,0,0,660.734,495.551,165.184,5.00202,5.00202,0,0,0.842294,0,0,0,0,0,0,0,0,0,4.81438,3.61078,1.20359
setup,0,1851-10-23 00:00:00,SPWH,135,3413.08,1,311.656,311.656,0,0,162.346,0,0,0,0,0,0,0,0,0,668.279,501.209,167.07,5.59024,5.59024,0,0,0.895372,0,0,0,0,0,0,0,0,0,4.99636,3.74727,1.24909
setup,0,1852-10-23 00:00:00,SPWH,135,3409.03,1,259.071,259.071,0,0,140.715,0,0,0,0,0,0,0,0,0,575.078,431.308,143.769,4.76594,4.76594,0,0,0.797598,0,0,0,0,0,0,0,0,0,4.41963,3.31472,1.10491
setup,0,1853-10-23 00:00:00,SPWH,135,3409.02,1,261.757,261.757,0,0,141.469,0,0,0,0,0,0,0,0,0,579.139,434.355,144.785,4.81019,4.81019,0,0,0.800925,0,0,0,0,0,0,0,0,0,4.44382,3.33286,1.11095
setup,0,1854-10-23 00:00:00,SPWH,135,3409.02,1,266.931,266.931,0,0,144.127,0,0,0,0,0,0,0,0,0,590.049,442.536,147.512,4.91299,4.91299,0,0,0.817317,0,0,0,0,0,0,0,0,0,4.52838,3.39628,1.13209
setup,0,1855-10-23 00:00:00,SPWH,135,3409.03,1,271.013,271.013,0,0,145.965,0,0,0,0,0,0,0,0,0,597.396,448.047,149.349,5.00433,5.00433,0,0,0.83061,0,0,0,0,0,0,0,0,0,4.59704,3.44778,1.14926
setup,0,1856-10-23 00:00:00,SPWH,135,3413.49,1,271.968,271.968,0,0,145.387,0,0,0,0,0,0,0,0,0,592.64,444.48,148.16,5.04439,5.04439,0,0,0.831148,0,0,0,0,0,0,0,0,0,4.56391,3.42293,1.14098
setup,0,1857-10-23 00:00:00,SPWH,135,3413.49,1,272.343,272.343,0,0,145.553,0,0,0,0,0,0,0,0,0,594.851,446.138,148.713,5.0494,5.0494,0,0,0.83175,0,0,0,0,0,0,0,0,0,4.57731,3.43299,1.14433
setup,0,1858-10-23 00:00:00,SPWH,135,3413.49,1,272.198,272.198,0,0,145.73,0,0,0,0,0,0,0,0,0,595.79,446.842,148.947,5.04085,5.04085,0,0,0.831747,0,0,0,0,0,0,0,0,0,4.58157,3.43617,1.14539
setup,0,1859-10-23 00:00:00,SPWH,135,3413.49,1,272.276,272.276,0,0,145.821,0,0,0,0,0,0,0,0,0,595.606,446.704,148.901,5.04153,5.04153,0,0,0.832127,0,0,0,0,0,0,0,0,0,4.57991,3.43493,1.14498
setup,0,1860-10-23 00:00:00,SPWH,135,3418.84,1,267.814,267.814,0,0,143.664,0,0,0,0,0,0,0,0,0,586.903,440.177,146.726,5.05072,5.05072,0,0,0.83602,0,0,0,0,0,0,0,0,0,4.5735,3.43013,1.14338
setup,0,1861-10-23 00:00:00,SPWH,135,3418.84,1,268.393,268.393,0,0,144.694,0,0,0,0,0,0,0,0,0,591.59,443.693,147.898,5.04897,5.04897,0,0,0.839771,0,0,0,0,0,0,0,0,0,4.60026,3.45019,1.15006
setup,0,1862-10-23 00:00:00,SPWH,135,3418.84,1,267.722,267.722,0,0,143.861,0,0,0,0,0,0,0,0,0,588.3,441.225,147.075,5.03978,5.03978,0,0,0.835535,0,0,0,0,0,0,0,0,0,4.57608,3.43206,1.14402
setup,0,1863-10-23 00:00:00,SPWH,135,3418.84,1,267.513,267.513,0,0,143.682,0,0,0,0,0,0,0,0,0,587.535,440.651,146.884,5.04037,5.04037,0,0,0.835284,0,0,0,0,0,0,0,0,0,4.57222,3.42917,1.14306
setup,0,1864-10-23 00:00:00,SPWH,135,3412.5,1,265.517,265.517,0,0,144.515,0,0,0,0,0,0,0,0,0,590.709,443.032,147.677,5.00343,5.00343,0,0,0.840291,0,0,0,0,0,0,0,0,0,4.59914,3.44936,1.14979
setup,0,1865-10-23 00:00:00,SPWH,135,3412.5,1,264.268,264.268,0,0,143.885,0,0,0,0,0,0,0,0,0,588.786,441.589,147.196,4.98389,4.98389,0,0,0.837328,0,0,0,0,0,0,0,0,0,4.58366,3.43774,1.14591
setup,0,1866-10-23 00:00:00,SPWH,135,3412.5,1,264.696,264.696,0,0,144.145,0,0,0,0,0,0,0,0,0,589.87,442.402,147.467,4.97891,4.97891,0,0,0.836515,0,0,0,0,0,0,0,0,0,4.58491,3.43868,1.14623
setup,0,1867-10-23 00:00:00,SPWH,135,3412.5,1,264.164,264.164,0,0,143.972,0,0,0,0,0,0,0,0,0,589.295,441.971,147.324,4.96879,4.96879,0,0,0.835484,0,0,0,0,0,0,0,0,0,4.57898,3.43424,1.14475
setup,0,1868-10-23 00:00:00,SPWH,135,3406.69,1,258.909,258.909,0,0,144.527,0,0,0,0,0,0,0,0,0,589.386,442.039,147.346,4.91464,4.91464,0,0,0.847012,0,0,0,0,0,0,0,0,0,4.61714,3.46286,1.15429
setup,0,1869-10-23 00:00:00,SPWH,135,3406.69,1,258.893,258.893,0,0,144.53,0,0,0,0,0,0,0,0,0,590.871,443.153,147.718,4.90329,4.90329,0,0,0.844991,0,0,0,0,0,0,0,0,0,4.61913,3.46435,1.15478
setup,0,1870-10-23 00:00:00,SPWH,135,3406.69,1,258.594,258.594,0,0,144.299,0,0,0,0,0,0,0,0,0,590.038,442.528,147.509,4.89168,4.89168,0,0,0.842551,0,0,0,0,0,0,0,0,0,4.60861,3.45646,1.15215
setup,0,1871-10-23 00:00:00,SPWH,135,3406.69,1,258.525,258.525,0,0,144.243,0,0,0,0,0,0,0,0,0,589.787,442.341,147.447,4.88835,4.88835,0,0,0.841848,0,0,0,0,0,0,0,0,0,4.60534,3.454,1.15133
setup,0,1872-10-23 00:00:00,SPWH,135,3402.1,1,253.851,253.851,0,0,143.883,0,0,0,0,0,0,0,0,0,586.581,439.936,146.645,4.85695,4.85695,0,0,0.850452,0,0,0,0,0,0,0,0,0,4.62525,3.46894,1.15631
setup,0,1873-10-23 00:00:00,SPWH,135,3402.1,1,253.592,253.592,0,0,144.41,0,0,0,0,0,0,0,0,0,589.189,441.892,147.297,4.83432,4.83432,0,0,0.850258,0,0,0,0,0,0,0,0,0,4.63183,3.47387,1.15796
setup,0,1874-10-23 00:00:00,SPWH,135,3402.1,1,253.191,253.191,0,0,143.851,0,0,0,0,0,0,0,0,0,587.482,440.612,146.871,4.83239,4.83239,0,0,0.848033,0,0,0,0,0,0,0,0,0,4.62266,3.467,1.15567
setup,0,1875-10-23 00:00:00,SPWH,135,3402.1,1,253.109,253.109,0,0,143.89,0,0,0,0,0,0,0,0,0,587.531,440.648,146.883,4.8324,4.8324,0,0,0.848559,0,0,0,0,0,0,0,0,0,4.62406,3.46804,1.15601
setup,0,1876-10-23 00:00:00,SPWH,135,3394.95,1,246.43,246.43,0,0,144.823,0,0,0,0,0,0,0,0,0,589.562,442.171,147.39,4.75124,4.75124,0,0,0.863187,0,0,0,0,0,0,0,0,0,4.68403,3.51302,1.17101
setup,0,1877-10-23 00:00:00,SPWH,135,3394.95,1,245.753,245.753,0,0,144.45,0,0,0,0,0,0,0,0,0,589.007,441.755,147.252,4.73304,4.73304,0,0,0.85996,0,0,0,0,0,0,0,0,0,4.67373,3.5053,1.16843
setup,0,1878-10-23 00:00:00,SPWH,135,3394.95,1,245.377,245.377,0,0,144.386,0,0,0,0,0,0,0,0,0,589.114,441.835,147.278,4.72407,4.72407,0,0,0.859243,0,0,0,0,0,0,0,0,0,4.67285,3.50464,1.16821
setup,0,1879-10-23 00:00:00,SPWH,135,3394.95,1,245.674,245.674,0,0,144.423,0,0,0,0,0,0,0,0,0,588.371,441.278,147.093,4.72386,4.72386,0,0,0.858315,0,0,0,0,0,0,0,0,0,4.66327,3.49745,1.16582
setup,0,1880-10-23 00:00:00,SPWH,135,3388.71,1,240.122,240.122,0,0,144.431,0,0,0,0,0,0,0,0,0,587.534,440.651,146.884,4.66548,4.66548,0,0,0.868067,0,0,0,0,0,0,0,0,0,4.70021,3.52516,1.17505
setup,0,1881-10-23 00:00:00,SPWH,135,3388.71,1,239.96,239.96,0,0,144.41,0,0,0,0,0,0,0,0,0,587.805,440.854,146.951,4.66166,4.66166,0,0,0.867802,0,0,0,0,0,0,0,0,0,4.70057,3.52543,1.17514
setup,0,1882-10-23 00:00:00,SPWH,135,3388.71,1,239.706,239.706,0,0,144.565,0,0,0,0,0,0,0,0,0,588.619,441.464,147.155,4.65226,4.65226,0,0,0.867849,0,0,0,0,0,0,0,0,0,4.70404,3.52803,1.17601
setup,0,1883-10-23 00:00:00,SPWH,135,3388.71,1,239.65,239.65,0,0,144.456,0,0,0,0,0,0,0,0,0,588.09,441.068,147.023,4.64787,4.64787,0,0,0.866537,0,0,0,0,0,0,0,0,0,4.69744,3.52308,1.17436
setup,0,1884-10-23 00:00:00,SPWH,135,3385.16,1,235.747,235.747,0,0,144.177,0,0,0,0,0,0,0,0,0,585.745,439.309,146.436,4.61135,4.61135,0,0,0.872836,0,0,0,0,0,0,0,0,0,4.7123,3.53422,1.17807
setup,0,1885-10-23 00:00:00,SPWH,135,3385.16,1,235.798,235.798,0,0,143.972,0,0,0,0,0,0,0,0,0,586.086,439.565,146.522,4.60203,4.60203,0,0,0.869504,0,0,0,0,0,0,0,0,0,4.70568,3.52926,1.17642
setup,0,1886-10-23 00:00:00,SPWH,135,3385.16,1,235.59,235.59,0,0,143.609,0,0,0,0,0,0,0,0,0,584.598,438.448,146.149,4.59863,4.59863,0,0,0.867437,0,0,0,0,0,0,0,0,0,4.6933,3.51998,1.17333
setup,0,1887-10-23 00:00:00,SPWH,135,3385.16,1,235.439,235.439,0,0,144.167,0,0,0,0,0,0,0,0,0,586.198,439.649,146.55,4.58478,4.58478,0,0,0.868614,0,0,0,0,0,0,0,0,0,4.69946,3.52459,1.17486
setup,0,1888-10-23 00:00:00,SPWH,135,3380.79,1,233.223,233.223,0,0,143.866,0,0,0,0,0,0,0,0,0,584.249,438.187,146.062,4.5648,4.5648,0,0,0.871565,0,0,0,0,0,0,0,0,0,4.70493,3.5287,1.17623
setup,0,1889-10-23 00:00:00,SPWH,135,3380.79,1,234.829,234.829,0,0,143.841,0,0,0,0,0,0,0,0,0,584.117,438.088,146.029,4.5812,4.5812,0,0,0.868316,0,0,0,0,0,0,0,0,0,4.68748,3.51561,1.17187
setup,0,1890-10-23 00:00:00,SPWH,135,3380.79,1,232.551,232.551,0,0,143.583,0,0,0,0,0,0,0,0,0,582.517,436.888,145.629,4.55431,4.55431,0,0,0.870374,0,0,0,0,0,0,0,0,0,4.69095,3.51821,1.17274
setup,0,1891-10-23 00:00:00,SPWH,135,3380.79,1,232.488,232.488,0,0,143.37,0,0,0,0,0,0,0,0,0,582.549,436.912,145.637,4.55041,4.55041,0,0,0.86855,0,0,0,0,0,0,0,0,0,4.68913,3.51684,1.17228
setup,0,1892-10-23 00:00:00,SPWH,135,3369.85,1,234.035,234.035,0,0,143.733,0,0,0,0,0,0,0,0,0,579.691,434.768,144.923,4.64666,4.64666,0,0,0.884075,0,0,0,0,0,0,0,0,0,4.71339,3.53504,1.17835
setup,0,1893-10-23 00:00:00,SPWH,135,3369.85,1,233.828,233.828,0,0,143.894,0,0,0,0,0,0,0,0,0,580.624,435.468,145.156,4.62833,4.62833,0,0,0.88219,0,0,0,0,0,0,0,0,0,4.71074,3.53305,1.17768
setup,0,1894-10-23 00:00:00,SPWH,135,3369.85,1,233.305,233.305,0,0,143.713,0,0,0,0,0,0,0,0,0,580.745,435.558,145.186,4.61387,4.61387,0,0,0.880242,0,0,0,0,0,0,0,0,0,4.70798,3.53098,1.17699
setup,0,1895-10-23 00:00:00,SPWH,135,3369.85,1,233.492,233.492,0,0,143.654,0,0,0,0,0,0,0,0,0,580.147,435.11,145.037,4.61255,4.61255,0,0,0.878858,0,0,0,0,0,0,0,0,0,4.69959,3.5247,1.1749
setup,0,1896-10-23 00:00:00,SPWH,135,3349.5,1,232.109,232.109,0,0,143.373,0,0,0,0,0,0,0,0,0,572.836,429.627,143.209,4.65966,4.65966,0,0,0.892254,0,0,0,0,0,0,0,0,0,4.68693,3.5152,1.17173
setup,0,1897-10-23 00:00:00,SPWH,135,3349.5,1,231.809,231.809,0,0,143.579,0,0,0,0,0,0,0,0,0,574.003,430.502,143.501,4.64832,4.64832,0,0,0.892447,0,0,0,0,0,0,0,0,0,4.69164,3.51873,1.17291
setup,0,1898-10-23 00:00:00,SPWH,135,3349.5,1,231.64,231.64,0,0,143.429,0,0,0,0,0,0,0,0,0,573.265,429.948,143.316,4.63742,4.63742,0,0,0.889976,0,0,0,0,0,0,0,0,0,4.68016,3.51012,1.17004
setup,0,1899-10-23 00:00:00,SPWH,135,3349.5,1,231.452,231.452,0,0,143.196,0,0,0,0,0,0,0,0,0,573.002,429.751,143.25,4.63087,4.63087,0,0,0.887955,0,0,0,0,0,0,0,0,0,4.67548,3.50661,1.16887
setup,0,1900-10-23 00:00:00,SPWH,135,3349.5,1,231.147,231.147,0,0,143.063,0,0,0,0,0,0,0,0,0,573.088,429.816,143.272,4.62354,4.62354,0,0,0.886881,0,0,0,0,0,0,0,0,0,4.67481,3.50611,1.1687
setup,0,1902-06-15 00:00:00,WIWH,226,1712.61,0.941513,485.673,485.673,0,0,600.987,0,0,0,0,0,0,0,0,0,1618.31,1213.73,404.577,5.42884,5.42884,0,0,2.00856,0,0,0,0,0,0,0,0,0,8.9932,6.7449,2.2483
setup,0,1903-06-15 00:00:00,WIWH,226,1712.61,0.941513,409.358,409.358,0,0,527.838,0,0,0,0,0,0,0,0,0,1498.76,1124.07,374.69,4.71438,4.71438,0,0,1.82361,0,0,0,0,0,0,0,0,0,8.79741,6.59806,2.19935
setup,0,1904-06-15 00:00:00,WIWH,227,1733.82,0.953171,447.246,447.246,0,0,542.54,0,0,0,0,0,0,0,0,0,1546.42,1159.82,386.606,5.34608,5.34608,0,0,1.9497,0,0,0,0,0,0,0,0,0,9.29542,6.97157,2.32386
setup,0,1905-06-15 00:00:00,WIWH,226,1724.43,0.948008,472.329,472.329,0,0,554.59,0,0,0,0,0,0,0,0,0,1561.04,1170.78,390.26,5.92836,5.92836,0,0,2.09788,0,0,0,0,0,0,0,0,0,9.72021,7.29016,2.43005
setup,0,1906-06-15 00:00:00,WIWH,226,1724.43,0.948008,499.961,499.961,0,0,568.685,0,0,0,0,0,0,0,0,0,1584.43,1188.32,396.108,6.46375,6.46375,0,0,2.21925,0,0,0,0,0,0,0,0,0,10.0744,7.55579,2.5186
setup,0,1907-06-15 00:00:00,WIWH,226,1724.43,0.948008,524.139,524.139,0,0,582.116,0,0,0,0,0,0,0,0,0,1608.94,1206.71,402.236,6.9491,6.9491,0,0,2.33266,0,0,0,0,0,0,0,0,0,10.4065,7.80491,2.60164
setup,0,1908-06-15 00:00:00,WIWH,227,1745.88,0.959804,554.836,554.836,0,0,586.191,0,0,0,0,0,0,0,0,0,1630.3,1222.73,407.575,7.43976,7.43976,0,0,2.37752,0,0,0,0,0,0,0,0,0,10.6024,7.95183,2.65061
setup,0,1909-06-15 00:00:00,WIWH,226,1733.53,0.953013,556.829,556.829,0,0,585.665,0,0,0,0,0,0,0,0,0,1617.88,1213.41,404.47,7.64089,7.64089,0,0,2.4339,0,0,0,0,0,0,0,0,0,10.7283,8.04626,2.68209
setup,0,1910-06-15 00:00:00,WIWH,226,1733.53,0.953013,577.54,577.54,0,0,601.881,0,0,0,0,0,0,0,0,0,1650.35,1237.76,412.588,8.01739,8.01739,0,0,2.53171,0,0,0,0,0,0,0,0,0,10.9996,8.2497,2.7499
