"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.106,0,0,21.7,"APSIM","1_44",1,4,4
1990,0,2.334,0,21.8,"APSIM","1_44",1,4,4
1991,7.817,0,0,22.2,"APSIM","1_44",1,4,4
1992,0,1.353,0,22.3,"APSIM","1_44",1,4,4
1993,7.502,0,0,22.6,"APSIM","1_44",1,4,4
1994,0,2.231,0,22.6,"APSIM","1_44",1,4,4
1995,0,0,3.985,23,"APSIM","1_44",1,4,4
1996,8.171,0,0,23.1,"APSIM","1_44",1,4,4
1997,0,1.617,0,23.3,"APSIM","1_44",1,4,4
1998,0,0,3.208,23.6,"APSIM","1_44",1,4,4
1999,7.812,0,0,23.4,"APSIM","1_44",1,4,4
2000,0,2.153,0,23.5,"APSIM","1_44",1,4,4
2001,0,0,4.375,23.8,"APSIM","1_44",1,4,4
2002,7.316,0,0,23.9,"APSIM","1_44",1,4,4
2003,0,2.132,0,23.9,"APSIM","1_44",1,4,4
2004,0,0,4.041,24.2,"APSIM","1_44",1,4,4
2005,6.066,0,0,24.1,"APSIM","1_44",1,4,4
2006,0,1.917,0,24.3,"APSIM","1_44",1,4,4
2007,0,0,3.377,24.5,"APSIM","1_44",1,4,4
2008,8.642,0,0,24.6,"APSIM","1_44",1,4,4
2009,0,2.634,0,24.6,"APSIM","1_44",1,4,4
2010,0,0,3.695,24.9,"APSIM","1_44",1,4,4
2011,9.113,0,0,24.8,"APSIM","1_44",1,4,4
2012,0,2.018,0,24.8,"APSIM","1_44",1,4,4
2013,0,0,2.918,25.1,"APSIM","1_44",1,4,4
2014,9.372,0,0,25,"APSIM","1_44",1,4,4
2015,0,3.213,0,25.1,"APSIM","1_44",1,4,4
2016,0,0,4.778,25.6,"APSIM","1_44",1,4,4
2017,8.849,0,0,25.6,"APSIM","1_44",1,4,4
2018,0,0.642,0,25.7,"APSIM","1_44",1,4,4
2019,0,0,5.17,25.9,"APSIM","1_44",1,4,4
2020,8.279,0,0,26,"APSIM","1_44",1,4,4
2021,0,3.661,0,26,"APSIM","1_44",1,4,4
2022,0,0,2.82,26,"APSIM","1_44",1,4,4
2023,7.935,0,0,25.9,"APSIM","1_44",1,4,4
2024,0,2.22,0,26,"APSIM","1_44",1,4,4
2025,0,0,3.744,26.1,"APSIM","1_44",1,4,4
2026,8.261,0,0,26.1,"APSIM","1_44",1,4,4
2027,0,2.008,0,26.1,"APSIM","1_44",1,4,4
2028,0,0,3.826,26.5,"APSIM","1_44",1,4,4
2029,6.518,0,0,26.5,"APSIM","1_44",1,4,4
2030,0,3.322,0,26.5,"APSIM","1_44",1,4,4
2031,0,0,3.297,26.7,"APSIM","1_44",1,4,4
2032,8.331,0,0,26.6,"APSIM","1_44",1,4,4
2033,0,2.12,0,26.6,"APSIM","1_44",1,4,4
2034,0,0,3.655,26.8,"APSIM","1_44",1,4,4
2035,6.024,0,0,26.8,"APSIM","1_44",1,4,4
2036,0,2.068,0,26.8,"APSIM","1_44",1,4,4
2037,0,0,3.549,27.1,"APSIM","1_44",1,4,4
2038,8.18,0,0,27,"APSIM","1_44",1,4,4
2039,0,2.917,0,27,"APSIM","1_44",1,4,4
2040,0,0,2.985,27.4,"APSIM","1_44",1,4,4
2041,9.211,0,0,27.4,"APSIM","1_44",1,4,4
2042,0,2.114,0,27.4,"APSIM","1_44",1,4,4
2043,0,0,3.557,27.7,"APSIM","1_44",1,4,4
2044,7.667,0,0,27.6,"APSIM","1_44",1,4,4
2045,0,2.152,0,27.5,"APSIM","1_44",1,4,4
2046,0,0,3.746,27.7,"APSIM","1_44",1,4,4
2047,8.002,0,0,27.7,"APSIM","1_44",1,4,4
2048,0,2.474,0,27.7,"APSIM","1_44",1,4,4
2049,0,0,2.774,28.3,"APSIM","1_44",1,4,4
2050,9.488,0,0,28.2,"APSIM","1_44",1,4,4
2051,0,2.824,0,28.2,"APSIM","1_44",1,4,4
2052,0,0,4.003,28.3,"APSIM","1_44",1,4,4
2053,7.501,0,0,28.4,"APSIM","1_44",1,4,4
2054,0,3.102,0,28.3,"APSIM","1_44",1,4,4
2055,0,0,3.19,28.5,"APSIM","1_44",1,4,4
2056,8.248,0,0,28.3,"APSIM","1_44",1,4,4
2057,0,2.568,0,28.3,"APSIM","1_44",1,4,4
2058,0,0,3.126,28.7,"APSIM","1_44",1,4,4
2059,7.622,0,0,28.6,"APSIM","1_44",1,4,4
2060,0,3.1,0,28.6,"APSIM","1_44",1,4,4
2061,0,0,3.709,28.8,"APSIM","1_44",1,4,4
2062,7.809,0,0,28.6,"APSIM","1_44",1,4,4
2063,0,2.597,0,28.6,"APSIM","1_44",1,4,4
2064,0,0,3.785,28.7,"APSIM","1_44",1,4,4
2065,8.045,0,0,28.7,"APSIM","1_44",1,4,4
2066,0,3.449,0,28.7,"APSIM","1_44",1,4,4
2067,0,0,3.673,29.1,"APSIM","1_44",1,4,4
2068,3.158,0,0,29,"APSIM","1_44",1,4,4
2069,0,2.24,0,29.2,"APSIM","1_44",1,4,4
2070,0,0,3.888,29.2,"APSIM","1_44",1,4,4
2071,9.477,0,0,29.2,"APSIM","1_44",1,4,4
2072,0,4.005,0,29.1,"APSIM","1_44",1,4,4
2073,0,0,3.675,29.4,"APSIM","1_44",1,4,4
2074,7.156,0,0,29.2,"APSIM","1_44",1,4,4
2075,0,3.1,0,29.2,"APSIM","1_44",1,4,4
2076,0,0,3.518,29.4,"APSIM","1_44",1,4,4
2077,8.678,0,0,29.3,"APSIM","1_44",1,4,4
2078,0,2.187,0,29.3,"APSIM","1_44",1,4,4
2079,0,0,3.514,29.4,"APSIM","1_44",1,4,4
2080,7.476,0,0,29.4,"APSIM","1_44",1,4,4
2081,0,1.679,0,29.5,"APSIM","1_44",1,4,4
2082,0,0,3.41,29.7,"APSIM","1_44",1,4,4
2083,8.759,0,0,29.5,"APSIM","1_44",1,4,4
2084,0,2.249,0,29.6,"APSIM","1_44",1,4,4
2085,0,0,4.218,29.8,"APSIM","1_44",1,4,4
2086,7.062,0,0,29.8,"APSIM","1_44",1,4,4
2087,0,2.287,0,29.8,"APSIM","1_44",1,4,4
2088,0,0,3.5,29.8,"APSIM","1_44",1,4,4
2089,6.206,0,0,29.7,"APSIM","1_44",1,4,4
2090,0,2.271,0,29.7,"APSIM","1_44",1,4,4
2091,0,0,3.035,30,"APSIM","1_44",1,4,4
2092,8.475,0,0,30,"APSIM","1_44",1,4,4
2093,0,2.709,0,30,"APSIM","1_44",1,4,4
2094,0,0,3.733,30.3,"APSIM","1_44",1,4,4
2095,8.301,0,0,30.1,"APSIM","1_44",1,4,4
2096,0,2.052,0,30,"APSIM","1_44",1,4,4
2097,0,0,3.964,30.2,"APSIM","1_44",1,4,4
2098,9.525,0,0,30.1,"APSIM","1_44",1,4,4
2099,0,3.313,0,30.1,"APSIM","1_44",1,4,4
