"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1989,7.124,0,0,21.7,"APSIM","5_1",5,1,""
1990,0,2.334,0,21.8,"APSIM","5_1",5,1,""
1991,7.818,0,0,22.2,"APSIM","5_1",5,1,""
1992,0,1.353,0,22.3,"APSIM","5_1",5,1,""
1993,7.531,0,0,22.6,"APSIM","5_1",5,1,""
1994,0,2.231,0,22.6,"APSIM","5_1",5,1,""
1995,0,0,3.998,23,"APSIM","5_1",5,1,""
1996,8.171,0,0,23.1,"APSIM","5_1",5,1,""
1997,0,1.617,0,23.3,"APSIM","5_1",5,1,""
1998,0,0,3.236,23.6,"APSIM","5_1",5,1,""
1999,7.81,0,0,23.4,"APSIM","5_1",5,1,""
2000,0,2.153,0,23.5,"APSIM","5_1",5,1,""
2001,0,0,4.427,23.8,"APSIM","5_1",5,1,""
2002,7.316,0,0,23.9,"APSIM","5_1",5,1,""
2003,0,2.132,0,23.9,"APSIM","5_1",5,1,""
2004,0,0,4.073,24.2,"APSIM","5_1",5,1,""
2005,6.066,0,0,24.1,"APSIM","5_1",5,1,""
2006,0,1.917,0,24.3,"APSIM","5_1",5,1,""
2007,0,0,3.404,24.5,"APSIM","5_1",5,1,""
2008,8.648,0,0,24.6,"APSIM","5_1",5,1,""
2009,0,2.634,0,24.6,"APSIM","5_1",5,1,""
2010,0,0,3.717,24.9,"APSIM","5_1",5,1,""
2011,9.121,0,0,24.8,"APSIM","5_1",5,1,""
2012,0,2.018,0,24.8,"APSIM","5_1",5,1,""
2013,0,0,2.962,25.1,"APSIM","5_1",5,1,""
2014,9.376,0,0,25,"APSIM","5_1",5,1,""
2015,0,3.213,0,25.1,"APSIM","5_1",5,1,""
2016,0,0,4.804,25.6,"APSIM","5_1",5,1,""
2017,8.866,0,0,25.6,"APSIM","5_1",5,1,""
2018,0,0.642,0,25.7,"APSIM","5_1",5,1,""
2019,0,0,5.188,25.9,"APSIM","5_1",5,1,""
2020,8.279,0,0,26,"APSIM","5_1",5,1,""
2021,0,3.661,0,26,"APSIM","5_1",5,1,""
2022,0,0,4.311,26,"APSIM","5_1",5,1,""
2023,6.484,0,0,26,"APSIM","5_1",5,1,""
2024,0,2.199,0,26,"APSIM","5_1",5,1,""
2025,0,0,4.514,26.4,"APSIM","5_1",5,1,""
2026,7.202,0,0,26.4,"APSIM","5_1",5,1,""
2027,0,2.385,0,26.5,"APSIM","5_1",5,1,""
2028,0,0,3.782,26.9,"APSIM","5_1",5,1,""
2029,6.113,0,0,26.8,"APSIM","5_1",5,1,""
2030,0,3.053,0,27,"APSIM","5_1",5,1,""
2031,0,0,4.216,27.3,"APSIM","5_1",5,1,""
2032,4.964,0,0,27.3,"APSIM","5_1",5,1,""
2033,0,3.234,0,27.4,"APSIM","5_1",5,1,""
2034,0,0,5.17,27.8,"APSIM","5_1",5,1,""
2035,8.844,0,0,27.6,"APSIM","5_1",5,1,""
2036,0,3.088,0,27.7,"APSIM","5_1",5,1,""
2037,0,0,4.539,28,"APSIM","5_1",5,1,""
2038,6.002,0,0,27.7,"APSIM","5_1",5,1,""
2039,0,2.337,0,27.9,"APSIM","5_1",5,1,""
2040,0,0,4.321,28.1,"APSIM","5_1",5,1,""
2041,1.61,0,0,27.9,"APSIM","5_1",5,1,""
2042,0,2.36,0,28.2,"APSIM","5_1",5,1,""
2043,0,0,4.287,28.6,"APSIM","5_1",5,1,""
2044,1.094,0,0,28.5,"APSIM","5_1",5,1,""
2045,0,2.569,0,28.5,"APSIM","5_1",5,1,""
2046,0,0,4.883,28.8,"APSIM","5_1",5,1,""
2047,5.919,0,0,28.5,"APSIM","5_1",5,1,""
2048,0,3.348,0,28.6,"APSIM","5_1",5,1,""
2049,0,0,3.829,29,"APSIM","5_1",5,1,""
2050,2.971,0,0,28.6,"APSIM","5_1",5,1,""
