"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.1,"APSIM","1_61",1,6,1
1988,0,0.595,1.2,"APSIM","1_61",1,6,1
1989,0,0.829,1.4,"APSIM","1_61",1,6,1
1990,0,0.537,1.7,"APSIM","1_61",1,6,1
1991,0,0.614,2,"APSIM","1_61",1,6,1
1992,0,0.734,2,"APSIM","1_61",1,6,1
1993,0,0.233,2.1,"APSIM","1_61",1,6,1
1994,0,0.344,2,"APSIM","1_61",1,6,1
1995,0,0.526,1.9,"APSIM","1_61",1,6,1
1996,0,1.036,2,"APSIM","1_61",1,6,1
1997,0,0.893,2.2,"APSIM","1_61",1,6,1
1998,0,0.774,2.3,"APSIM","1_61",1,6,1
1999,0,0.359,2.1,"APSIM","1_61",1,6,1
2000,0,0.434,1.9,"APSIM","1_61",1,6,1
2001,0,0.155,1.9,"APSIM","1_61",1,6,1
2002,0,0.995,1.7,"APSIM","1_61",1,6,1
2003,1.727,0,1.8,"APSIM","1_61",1,6,1
2004,0,0.654,1.7,"APSIM","1_61",1,6,1
2005,2.139,0,2,"APSIM","1_61",1,6,1
2006,0,1.422,1.7,"APSIM","1_61",1,6,1
2007,2.178,0,2.1,"APSIM","1_61",1,6,1
2008,0,0.816,1.9,"APSIM","1_61",1,6,1
2009,1.448,0,2.1,"APSIM","1_61",1,6,1
2010,0,1.098,1.8,"APSIM","1_61",1,6,1
2011,0,0,2,"APSIM","1_61",1,6,1
2012,0,1.113,1.6,"APSIM","1_61",1,6,1
2013,1.517,0,1.8,"APSIM","1_61",1,6,1
2014,0,1.084,1.7,"APSIM","1_61",1,6,1
2015,2.833,0,1.9,"APSIM","1_61",1,6,1
2016,0,0.596,1.8,"APSIM","1_61",1,6,1
2017,2.06,0,1.8,"APSIM","1_61",1,6,1
2018,0,0.809,1.6,"APSIM","1_61",1,6,1
2019,1.91,0,1.7,"APSIM","1_61",1,6,1
2020,0,0.673,1.6,"APSIM","1_61",1,6,1
2021,2.518,0,1.8,"APSIM","1_61",1,6,1
2022,0,0.537,6.3,"APSIM","1_61",1,6,1
2023,1.253,0,6.2,"APSIM","1_61",1,6,1
2024,0,0.941,6,"APSIM","1_61",1,6,1
2025,2.435,0,6.3,"APSIM","1_61",1,6,1
2026,0,0.865,6.2,"APSIM","1_61",1,6,1
2027,2.276,0,6.3,"APSIM","1_61",1,6,1
2028,0,0.617,6.1,"APSIM","1_61",1,6,1
2029,1.488,0,6.1,"APSIM","1_61",1,6,1
2030,0,1.045,5.9,"APSIM","1_61",1,6,1
2031,1.839,0,6.1,"APSIM","1_61",1,6,1
2032,0,0.698,5.9,"APSIM","1_61",1,6,1
2033,2.198,0,6.1,"APSIM","1_61",1,6,1
2034,0,0.659,6,"APSIM","1_61",1,6,1
2035,2.449,0,6,"APSIM","1_61",1,6,1
2036,0,0.842,5.9,"APSIM","1_61",1,6,1
2037,1.498,0,6.1,"APSIM","1_61",1,6,1
2038,0,0.82,5.9,"APSIM","1_61",1,6,1
2039,0.286,0,6.1,"APSIM","1_61",1,6,1
2040,0,0.396,5.7,"APSIM","1_61",1,6,1
2041,1.708,0,5.7,"APSIM","1_61",1,6,1
2042,0,0.983,5.6,"APSIM","1_61",1,6,1
2043,2.855,0,5.8,"APSIM","1_61",1,6,1
2044,0,0.622,5.8,"APSIM","1_61",1,6,1
2045,2.115,0,5.8,"APSIM","1_61",1,6,1
2046,0,0.774,5.6,"APSIM","1_61",1,6,1
2047,1.926,0,5.7,"APSIM","1_61",1,6,1
2048,0,0.657,5.6,"APSIM","1_61",1,6,1
2049,2.532,0,5.8,"APSIM","1_61",1,6,1
2050,0,0.528,5.7,"APSIM","1_61",1,6,1
