"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.135,1.2,"APSIM","4_42",4,4,2
1988,0,0.891,1.6,"APSIM","4_42",4,4,2
1989,0,0.847,1.9,"APSIM","4_42",4,4,2
1990,0,0.488,2.4,"APSIM","4_42",4,4,2
1991,0,0.59,3.2,"APSIM","4_42",4,4,2
1992,0,0.735,3.7,"APSIM","4_42",4,4,2
1993,0,0.407,4.1,"APSIM","4_42",4,4,2
1994,0,0.397,4.4,"APSIM","4_42",4,4,2
1995,0,0.481,4.7,"APSIM","4_42",4,4,2
1996,0,0.898,4.7,"APSIM","4_42",4,4,2
1997,0,0.884,4.9,"APSIM","4_42",4,4,2
1998,0,0.792,5.2,"APSIM","4_42",4,4,2
1999,0,0.522,5.6,"APSIM","4_42",4,4,2
2000,0,0.436,5.7,"APSIM","4_42",4,4,2
2001,0,0.181,5.9,"APSIM","4_42",4,4,2
2002,0,1.303,5.8,"APSIM","4_42",4,4,2
2003,1.612,0,6,"APSIM","4_42",4,4,2
2004,0,0.614,6.2,"APSIM","4_42",4,4,2
2005,2.118,0,6.2,"APSIM","4_42",4,4,2
2006,0,1.428,6.3,"APSIM","4_42",4,4,2
2007,2.115,0,6.3,"APSIM","4_42",4,4,2
2008,0,0.758,6,"APSIM","4_42",4,4,2
2009,1.243,0,6,"APSIM","4_42",4,4,2
2010,0,1.048,6,"APSIM","4_42",4,4,2
2011,0,0.011,6.3,"APSIM","4_42",4,4,2
2012,1.555,0,6,"APSIM","4_42",4,4,2
2013,0,2.139,6,"APSIM","4_42",4,4,2
2014,1.881,0,6.3,"APSIM","4_42",4,4,2
2015,0,0.785,6,"APSIM","4_42",4,4,2
2016,1.5,0,6.3,"APSIM","4_42",4,4,2
2017,0,1.469,5.9,"APSIM","4_42",4,4,2
2018,0.865,0,6.1,"APSIM","4_42",4,4,2
2019,0,1.443,6,"APSIM","4_42",4,4,2
2020,1.533,0,6.2,"APSIM","4_42",4,4,2
2021,0,1.31,6,"APSIM","4_42",4,4,2
2022,1.549,0,6.1,"APSIM","4_42",4,4,2
2023,0,1.373,6.4,"APSIM","4_42",4,4,2
2024,2.268,0,6.6,"APSIM","4_42",4,4,2
2025,0,1.406,6.5,"APSIM","4_42",4,4,2
2026,2.021,0,6.7,"APSIM","4_42",4,4,2
2027,0,0.963,6.3,"APSIM","4_42",4,4,2
2028,1.71,0,6,"APSIM","4_42",4,4,2
2029,0,0.753,6.3,"APSIM","4_42",4,4,2
2030,1.298,0,6.6,"APSIM","4_42",4,4,2
2031,0,1.301,6.3,"APSIM","4_42",4,4,2
2032,1.821,0,6.5,"APSIM","4_42",4,4,2
2033,0,0.565,6.3,"APSIM","4_42",4,4,2
2034,1.891,0,6.2,"APSIM","4_42",4,4,2
2035,0,0.609,6,"APSIM","4_42",4,4,2
2036,2.176,0,6,"APSIM","4_42",4,4,2
2037,0,0.577,5.8,"APSIM","4_42",4,4,2
2038,2.066,0,5.8,"APSIM","4_42",4,4,2
2039,0,0.594,5.6,"APSIM","4_42",4,4,2
2040,1.757,0,5.7,"APSIM","4_42",4,4,2
2041,0,0.142,5.6,"APSIM","4_42",4,4,2
2042,2.246,0,5.6,"APSIM","4_42",4,4,2
2043,0,0.404,5.4,"APSIM","4_42",4,4,2
2044,2.511,0,5.6,"APSIM","4_42",4,4,2
2045,0,0.448,5.6,"APSIM","4_42",4,4,2
2046,2.406,0,5.7,"APSIM","4_42",4,4,2
2047,0,0.742,5.5,"APSIM","4_42",4,4,2
2048,2.377,0,5.8,"APSIM","4_42",4,4,2
2049,0,0.763,5.9,"APSIM","4_42",4,4,2
2050,1.862,0,6.1,"APSIM","4_42",4,4,2
